,data input,,,,,,,,,,,data output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,2,1,1,lagu,2,4,6,5,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
,0,2,1,1,lagu,3,1,3,2,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
,0,2,1,1,lagu,3,2,3,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,0
,0,2,1,1,lagu-ngelik,4,1,3,2,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
,0,2,1,1,lagu-ngelik,4,2,3,5,6,1',0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,1',0,0,0,0,0
,0,2,1,1,ngelik,5,1,2',1',2',1',0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,1',0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
,0,2,1,1,ngelik,5,2,3',2',3',2',0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
,0,2,1,1,ngelik,5,3,5,6,1',6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,0,0
,0,2,1,1,ngelik,6,1,1',6,1',6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,0,0
,0,2,1,1,ngelik,6,2,2',3',2',1',0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
,0,2,1,1,ngelik,6,3,3',2',6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,0
,0,2,1,1,ngelik,6,4,3,2,3,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0
,0,2,1,1,suwuk,7,1,3,2,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
,0,2,1,1,suwuk,7,2,6,5,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0
Srepeg Sanga Slendro Sanga,0,3,1,1,lagu,1,1,6,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,lagu,1,2,2,3,2,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
,0,3,1,1,ngelik,2,1,5,6,2',1',0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
,0,3,1,1,ngelik,2,2,2',1',3',2',0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,1
,0,3,1,1,ngelik,2,3,3,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,3,1,1',6,5,6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,5,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,3,2,5,3,5,6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,3,3,5,3,5,6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,3,4,3,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,4,1,6,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,4,2,1',6,5,6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,5,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,4,3,5,1',5,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,1',0,0,0,1',0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,0,1
,0,3,1,1,ngelik,4,4,5,3,2,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
,0,3,1,1,ngelik,5,1,2,1,2,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
,0,3,1,1,ngelik,5,2,3,2,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,1
,0,3,1,1,ngelik,5,3,5,6,1',6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,6,1,1',6,1',6,0,6,0,6,0,6,0,6,1,0,1,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,0,0,0,0,6_,0,0,0,0,0,0,0,6_,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,6,0,0,0,1',0,0,0,1',0,0,0,6,0,0,0,0,1
,0,3,1,1,ngelik,6,2,2,1,2,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,1_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,0,0,0,0,1'_,0,0,0,0,0,0,0,1'_,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
,0,3,1,1,ngelik,6,3,3,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,7,1,6,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,7,2,3,2,1,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1
,0,3,1,1,ngelik,8,1,3,2,3,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,0,0,0,0,2_,0,0,0,0,0,0,0,2_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,1
,0,3,1,1,ngelik,8,2,3,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
,0,3,1,1,ngelik,9,1,6,5,6,5,0,5,0,5,0,5,0,5,1,0,1,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,0,0,0,0,5_,0,0,0,0,0,0,0,5_,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,1
